name,label,function_scope_level,branch_scope_level,loop_scope_level,parameter_block_presence,pipeline_usage_level,decode_activity_profile,network_command_profile,task_registry_profile,credential_runtime_profile,structure_rhythm_profile,layout_variation_profile,identifier_variation_profile,content_encoding_profile,command_surface_profile,extension_import_profile
data_021836.ps1,0,1,1,0,1,0,0,0,1,0,2,0,2,0,2,0
data_050739.ps1,1,1,1,1,1,1,1,0,0,1,2,0,2,2,2,0
data_034576.ps1,0,1,1,1,1,0,1,0,0,0,2,0,1,1,2,1
data_028279.ps1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,0
data_058040.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_046951.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_023266.ps1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,2,0
data_030695.ps1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,0
data_050962.ps1,1,1,1,0,1,0,0,0,0,1,2,0,1,2,2,0
data_041051.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
data_015422.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_059160.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0
data_033150.ps1,0,1,0,1,1,1,0,0,0,0,2,0,1,2,2,0
data_026854.ps1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0
data_066471.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_017792.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,1
data_051146.ps1,1,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_033429.ps1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,2,0
data_029724.ps1,0,1,1,1,1,0,0,0,0,1,2,0,0,2,2,0
data_061262.ps1,2,1,1,1,1,1,0,1,1,2,2,0,1,2,2,0
data_043514.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_036396.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0
data_018817.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_045318.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_026266.ps1,0,1,0,1,1,0,0,0,0,0,2,0,2,1,2,0
data_045471.ps1,1,1,1,1,0,0,0,0,2,1,2,0,2,2,1,0
data_040691.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_064136.ps1,2,1,1,1,0,1,0,0,0,1,2,0,1,2,2,0
data_027988.ps1,0,1,1,1,1,0,0,0,0,0,2,0,1,2,2,0
data_042130.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_032379.ps1,0,1,0,1,0,0,0,0,0,0,2,0,1,2,1,0
data_044451.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_044080.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_046100.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_014949.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_065930.ps1,2,0,1,1,1,1,0,0,0,1,2,0,0,2,2,1
data_031702.ps1,0,1,1,1,1,0,0,0,0,0,2,0,2,1,2,0
data_031712.ps1,0,1,0,0,1,1,0,0,0,0,1,0,1,2,2,0
data_029168.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,0,2,0
data_035412.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_051877.ps1,1,1,0,1,1,1,0,0,0,0,2,0,2,1,2,0
data_052276.ps1,1,1,1,0,1,0,0,0,0,0,2,0,1,1,2,0
data_031190.ps1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
data_037493.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_027367.ps1,0,1,1,1,0,1,0,0,0,1,2,0,1,1,2,0
data_045508.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_063880.ps1,2,1,0,1,1,1,0,0,0,0,2,0,1,2,2,0
data_060349.ps1,2,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_014850.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_023235.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_043442.ps1,1,0,0,0,0,1,0,0,0,1,0,1,2,0,2,0
data_028064.ps1,0,1,1,1,1,0,0,0,0,1,2,0,1,2,2,1
data_030214.ps1,0,0,1,1,0,1,0,0,0,0,2,0,1,1,2,0
data_019329.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_025348.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,2,0
data_033119.ps1,0,1,0,1,1,1,0,0,0,0,2,0,1,1,2,0
data_029516.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_042834.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_015640.ps1,0,1,1,1,1,0,0,0,0,0,2,0,2,1,2,0
data_056933.ps1,2,1,1,1,1,1,0,1,0,2,2,0,2,2,2,0
data_043775.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_049322.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_057734.ps1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_043403.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_041792.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_049808.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_048034.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_015162.ps1,0,1,1,0,0,1,0,0,0,1,2,0,0,1,2,0
data_051718.ps1,1,1,0,1,1,0,0,0,0,0,2,0,1,2,2,0
data_026971.ps1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,1
data_030476.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,0,2,0
data_018384.ps1,0,1,1,0,1,1,0,0,0,1,2,0,2,1,2,1
data_015570.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_031730.ps1,0,1,1,0,0,1,0,0,0,1,2,0,2,2,2,0
data_021677.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_066557.ps1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_058012.ps1,2,1,1,1,1,1,0,0,2,1,2,0,1,2,2,0
data_057716.ps1,2,1,1,1,1,1,0,0,2,0,2,0,0,1,2,0
data_022760.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_027033.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_047203.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_057039.ps1,2,0,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_020178.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,2,0
data_019186.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,1
data_033649.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,2,2,0
data_017467.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_048091.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_062413.ps1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_020308.ps1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,2,0
data_065881.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_060380.ps1,2,0,1,1,0,1,0,1,0,2,2,0,0,2,2,0
data_050709.ps1,1,1,1,0,1,1,1,0,0,1,2,0,2,2,2,0
data_029215.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_043235.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_042534.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_015866.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_016608.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,0
data_015704.ps1,0,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_025730.ps1,0,0,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_042682.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_024530.ps1,0,0,1,1,0,1,0,0,0,0,2,0,1,2,2,0
data_020975.ps1,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,0
data_056852.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_020576.ps1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0
data_014314.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,2,2,1
data_027914.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
data_031487.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_031419.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_042411.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_040977.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_034737.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_047241.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_018865.ps1,0,1,1,1,1,1,0,0,1,0,2,0,1,2,2,1
data_033959.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_040409.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_044622.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
data_059513.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0
data_065057.ps1,2,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_019488.ps1,0,1,1,1,1,1,0,1,0,1,2,0,1,2,2,0
data_051162.ps1,1,1,1,1,1,1,2,0,0,1,2,0,1,2,2,1
data_033546.ps1,0,1,0,0,1,1,0,0,0,0,1,1,2,0,2,0
data_059219.ps1,2,0,1,1,0,1,0,0,0,0,2,0,1,2,2,0
data_030886.ps1,0,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_018678.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_023549.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0
data_041368.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_026593.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_019152.ps1,0,0,1,0,1,1,0,0,0,1,1,0,2,2,2,0
data_034134.ps1,0,1,1,0,0,1,0,0,0,0,2,0,1,1,2,0
data_017104.ps1,0,1,1,1,1,0,0,0,0,1,2,0,2,2,2,0
data_059803.ps1,2,1,0,0,1,1,0,0,0,0,1,0,1,1,2,0
data_061246.ps1,2,0,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_032833.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_024533.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
data_029983.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_034999.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_019746.ps1,0,0,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_040273.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_060620.ps1,2,1,1,1,1,0,0,0,0,0,2,0,1,2,2,0
data_046389.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_020976.ps1,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,0
data_030320.ps1,0,0,1,1,0,1,0,0,0,0,2,0,1,1,2,0
data_024610.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_060484.ps1,2,1,1,1,0,0,0,0,0,0,2,0,0,1,1,0
data_041877.ps1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_059039.ps1,2,1,1,1,1,1,0,0,1,0,2,0,1,1,2,0
data_025026.ps1,0,0,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_049879.ps1,1,1,1,1,0,0,0,0,2,1,2,0,2,2,1,0
data_019035.ps1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,2,0
data_051763.ps1,1,1,1,1,1,1,0,0,1,0,2,0,0,2,2,0
data_035010.ps1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,0
data_061015.ps1,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_020361.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,1
data_056722.ps1,2,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_024324.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0
data_045865.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_037473.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0
data_015710.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_062281.ps1,2,1,0,1,1,1,0,0,0,1,2,0,0,2,2,0
data_067465.ps1,2,1,0,1,1,1,0,0,0,0,2,0,2,1,2,0
data_026465.ps1,0,0,1,0,0,1,0,0,0,0,1,0,2,1,2,0
data_059150.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_066886.ps1,2,0,0,1,1,1,0,0,0,0,1,0,0,2,2,0
data_022193.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,0,2,0
data_058241.ps1,2,0,1,1,0,1,0,0,0,0,2,0,1,1,2,0
data_051418.ps1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
data_057543.ps1,2,1,0,1,1,1,0,0,0,0,2,0,1,0,2,0
data_067621.ps1,2,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_021308.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_031808.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0
data_023957.ps1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0
data_019598.ps1,0,1,0,1,1,1,0,0,0,0,2,0,2,1,2,0
data_044586.ps1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
data_030613.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_037012.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_045886.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
data_029297.ps1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,1,0
data_049117.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_061133.ps1,2,0,1,1,0,1,1,0,0,0,2,0,2,2,2,0
data_063164.ps1,2,1,1,1,0,1,0,0,0,1,2,0,1,2,2,0
data_030054.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_024608.ps1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0
data_048335.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_034679.ps1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,2,1
data_057634.ps1,2,1,1,1,0,0,0,0,0,0,2,0,0,2,1,0
data_063891.ps1,2,0,1,0,0,1,1,0,0,0,1,0,2,2,2,0
data_065829.ps1,2,1,1,0,1,1,0,0,0,0,2,0,1,1,2,0
data_041293.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_063420.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,1,2,1
data_032400.ps1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
data_018859.ps1,0,1,1,1,1,1,0,0,1,0,2,0,1,1,2,1
data_028143.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_018519.ps1,0,0,1,1,0,1,0,1,0,1,2,0,1,1,2,1
data_020965.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_052207.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_028750.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_040529.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_051127.ps1,1,1,0,0,1,1,1,0,0,1,1,0,2,1,2,0
data_062649.ps1,2,1,1,1,0,1,0,0,1,0,2,0,0,1,2,0
data_020415.ps1,0,0,1,1,1,1,0,1,0,2,2,0,2,2,2,0
data_032107.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,2,0
data_064110.ps1,2,1,1,1,0,1,0,0,0,0,2,0,0,1,2,0
data_050284.ps1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_063086.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_016851.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_056806.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_034818.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,0,2,0
data_019235.ps1,0,0,1,0,1,1,0,0,0,1,1,0,2,1,2,1
data_029617.ps1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0
data_058567.ps1,2,1,1,0,0,0,0,0,0,1,2,0,1,1,1,0
data_037460.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_065913.ps1,2,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0
data_048333.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_062842.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_062601.ps1,2,1,1,1,0,1,0,0,1,1,2,0,1,2,2,1
data_060069.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_064171.ps1,2,0,1,0,1,1,0,0,0,0,1,0,1,1,2,1
data_034813.ps1,0,1,1,1,1,0,0,0,0,0,2,0,2,1,2,0
data_032121.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0
data_016372.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_048610.ps1,1,0,0,1,0,1,0,0,0,1,1,0,2,1,2,0
data_014842.ps1,0,1,1,1,1,0,0,0,0,1,2,0,1,0,2,0
data_057674.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,1,2,1
data_025806.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_017401.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_057920.ps1,2,1,0,1,0,1,0,0,0,0,2,0,0,1,2,0
data_030156.ps1,0,1,0,1,0,1,0,0,0,0,2,0,2,1,2,0
data_042602.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_058234.ps1,2,1,1,1,1,1,1,0,0,0,2,0,2,2,2,1
data_024894.ps1,0,0,1,1,0,1,0,0,0,0,2,0,1,1,2,0
data_031163.ps1,0,1,1,0,0,1,0,0,0,0,2,0,1,1,2,0
data_027702.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_058617.ps1,2,1,1,1,1,0,0,0,0,0,2,0,2,1,2,0
data_034217.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
data_042869.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_026395.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_058884.ps1,2,0,0,1,0,1,0,0,0,0,1,0,1,2,2,1
data_065567.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_047556.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_051033.ps1,1,1,1,1,1,1,1,0,0,0,2,0,0,2,2,0
data_034348.ps1,0,1,1,1,0,0,0,0,0,0,2,0,1,2,1,0
data_049563.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_031851.ps1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
data_014144.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_026044.ps1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,0
data_027013.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_018222.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_018745.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_064204.ps1,2,1,0,0,1,0,0,0,1,0,1,0,2,0,2,0
data_043326.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
data_043839.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_060564.ps1,2,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
data_023985.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0
data_043795.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_024421.ps1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2,0
data_066073.ps1,2,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0
data_046646.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_063005.ps1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0
data_060540.ps1,2,0,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_043598.ps1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
data_050133.ps1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_025986.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_066016.ps1,2,0,0,1,0,1,0,0,0,0,1,0,2,0,2,0
data_014564.ps1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,2,0
data_032464.ps1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0
data_046395.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_050110.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_014501.ps1,0,1,1,1,1,0,0,0,0,1,2,0,1,1,2,1
data_067425.ps1,2,1,1,0,1,1,0,0,0,1,2,0,2,1,2,0
data_035096.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,2,0
data_015226.ps1,0,1,1,1,1,1,0,0,1,1,2,0,1,2,2,1
data_021646.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_042289.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_046645.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_063067.ps1,2,0,1,1,1,1,0,0,0,1,2,0,0,2,2,1
data_042314.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_062756.ps1,2,0,1,1,0,1,0,0,0,1,2,0,0,2,2,0
data_016624.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_030381.ps1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0
data_022473.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_067076.ps1,2,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0
data_015175.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_059369.ps1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_040775.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_024829.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_066774.ps1,2,0,1,1,1,1,1,0,1,0,2,0,0,2,2,0
data_024393.ps1,0,0,0,1,1,1,0,0,0,1,1,0,2,1,2,0
data_025546.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0
data_021193.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_037356.ps1,0,0,0,0,0,1,1,0,0,1,0,0,2,1,2,0
data_036220.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_026200.ps1,0,0,1,1,0,0,0,0,0,0,2,0,2,1,1,0
data_031048.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_041043.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_019264.ps1,0,1,1,1,1,1,0,1,1,1,2,0,1,2,2,0
data_034487.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,1,2,0
data_046080.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_036134.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,0,2,0
data_052653.ps1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,2,0
data_042109.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_044765.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_058487.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_059646.ps1,2,1,1,0,1,0,0,0,0,1,2,0,0,0,2,0
data_040215.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_047502.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_028832.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_060200.ps1,2,0,1,1,0,1,0,0,0,0,2,0,0,2,2,0
data_023645.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,0,2,0
data_045321.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_024802.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0
data_042601.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_019326.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_028889.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_033916.ps1,0,1,1,0,1,1,0,0,1,0,2,0,2,1,2,0
data_060140.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_037346.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_065383.ps1,2,1,0,1,0,1,0,0,0,1,2,0,1,2,2,0
data_047560.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_061717.ps1,2,0,1,0,0,1,0,0,0,1,1,0,0,1,2,0
data_066599.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0
data_020111.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,0
data_028381.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_063455.ps1,2,1,1,0,1,1,0,0,0,1,2,0,2,2,2,0
data_024369.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0
data_060478.ps1,2,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0
data_061518.ps1,2,1,0,0,1,0,0,0,0,1,1,0,2,1,2,0
data_067072.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0
data_015232.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,1
data_035317.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
data_060365.ps1,2,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_033221.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_064479.ps1,2,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0
data_020656.ps1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0
data_021789.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_036926.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_041706.ps1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
data_058977.ps1,2,0,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_067909.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,1,2,1
